"1","0.528454","0.25","30000","up_4_tab_30"
"2","0.259276","0.25","30000","up_4_tab_30"
"3","0.121094","0.25","30000","up_4_tab_30"
"4","0.16629","0.25","30000","up_4_tab_30"
"5","0.64642","0.25","30000","up_4_tab_30"
"6","0.405933","0.25","30000","up_4_tab_30"
"7","0.378246","0.25","30000","up_4_tab_30"
"8","0.762113","0.25","30000","up_4_tab_30"
"9","0.628038","0.25","30000","up_4_tab_30"
"10","0.464967","0.25","30000","up_4_tab_30"
"11","0.354347","0.25","30000","up_4_tab_30"
"12","0.570368","0.25","30000","up_4_tab_30"
"13","2.44598","0.25","30000","up_4_tab_30"
"14","0.563477","0.25","30000","up_4_tab_30"
"15","0.989055","0.25","30000","up_4_tab_30"
"16","0.20329","0.25","30000","up_4_tab_30"
"17","0.599534","0.25","30000","up_4_tab_30"
"18","0.387148","0.25","30000","up_4_tab_30"
"19","0.242457","0.25","30000","up_4_tab_30"
"20","0.178418","0.25","30000","up_4_tab_30"
"21","0.46293","0.25","30000","up_4_tab_30"
"22","0.231819","0.25","30000","up_4_tab_30"
"23","0.280496","0.25","30000","up_4_tab_30"
"24","0.27374","0.25","30000","up_4_tab_30"
"25","1.24563","0.25","30000","up_4_tab_30"
"26","0.669864","0.25","30000","up_4_tab_30"
"27","0.341738","0.25","30000","up_4_tab_30"
"28","0.428753","0.25","30000","up_4_tab_30"
"29","0.290272","0.25","30000","up_4_tab_30"
"30","0.303182","0.25","30000","up_4_tab_30"
"31","4.70873","0.25","60000","up_4_tab_60"
"32","1.64134","0.25","60000","up_4_tab_60"
"33","0.857992","0.25","60000","up_4_tab_60"
"34","0.441154","0.25","60000","up_4_tab_60"
"35","0.460656","0.25","60000","up_4_tab_60"
"36","0.898846","0.25","60000","up_4_tab_60"
"37","1.41999","0.25","60000","up_4_tab_60"
"38","1.66535","0.25","60000","up_4_tab_60"
"39","1.44001","0.25","60000","up_4_tab_60"
"40","0.801522","0.25","60000","up_4_tab_60"
"41","1.13341","0.25","60000","up_4_tab_60"
"42","1.16522","0.25","60000","up_4_tab_60"
"43","1.63535","0.25","60000","up_4_tab_60"
"44","0.715491","0.25","60000","up_4_tab_60"
"45","0.314127","0.25","60000","up_4_tab_60"
"46","0.411432","0.25","60000","up_4_tab_60"
"47","0.540367","0.25","60000","up_4_tab_60"
"48","1.29389","0.25","60000","up_4_tab_60"
"49","0.439188","0.25","60000","up_4_tab_60"
"50","0.362517","0.25","60000","up_4_tab_60"
"51","0.820999","0.25","60000","up_4_tab_60"
"52","0.549945","0.25","60000","up_4_tab_60"
"53","0.249886","0.25","60000","up_4_tab_60"
"54","0.676659","0.25","60000","up_4_tab_60"
"55","0.940198","0.25","60000","up_4_tab_60"
"56","0.770604","0.25","60000","up_4_tab_60"
"57","1.51405","0.25","60000","up_4_tab_60"
"58","1.79242","0.25","60000","up_4_tab_60"
"59","0.29072","0.25","60000","up_4_tab_60"
"60","0.362326","0.25","60000","up_4_tab_60"
"61","1.69578","0.25","90000","up_4_tab_90"
"62","1.22715","0.25","90000","up_4_tab_90"
"63","0.885184","0.25","90000","up_4_tab_90"
"64","2.17338","0.25","90000","up_4_tab_90"
"65","0.4851","0.25","90000","up_4_tab_90"
"66","0.936703","0.25","90000","up_4_tab_90"
"67","0.629128","0.25","90000","up_4_tab_90"
"68","2.87541","0.25","90000","up_4_tab_90"
"69","1.57159","0.25","90000","up_4_tab_90"
"70","0.998672","0.25","90000","up_4_tab_90"
"71","0.276692","0.25","90000","up_4_tab_90"
"72","1.0679","0.25","90000","up_4_tab_90"
"73","0.549626","0.25","90000","up_4_tab_90"
"74","1.3354","0.25","90000","up_4_tab_90"
"75","0.878026","0.25","90000","up_4_tab_90"
"76","1.72522","0.25","90000","up_4_tab_90"
"77","0.986394","0.25","90000","up_4_tab_90"
"78","0.753882","0.25","90000","up_4_tab_90"
"79","0.811431","0.25","90000","up_4_tab_90"
"80","0.857738","0.25","90000","up_4_tab_90"
"81","0.421452","0.25","90000","up_4_tab_90"
"82","0.644208","0.25","90000","up_4_tab_90"
"83","0.871877","0.25","90000","up_4_tab_90"
"84","0.959861","0.25","90000","up_4_tab_90"
"85","0.565689","0.25","90000","up_4_tab_90"
"86","0.662212","0.25","90000","up_4_tab_90"
"87","0.45349","0.25","90000","up_4_tab_90"
"88","0.707058","0.25","90000","up_4_tab_90"
"89","0.912045","0.25","90000","up_4_tab_90"
"90","0.876116","0.25","90000","up_4_tab_90"
"91","1.67624","0.25","90000","up_4_tab_90"
"92","1.67148","0.25","90000","up_4_tab_90"
"93","1.1875","0.25","90000","up_4_tab_90"
"94","0.677735","0.25","90000","up_4_tab_90"
"95","0.472765","0.25","90000","up_4_tab_90"
"96","0.679651","0.25","90000","up_4_tab_90"
"97","0.561633","0.25","90000","up_4_tab_90"
"98","0.578285","0.25","90000","up_4_tab_90"
"99","0.69462","0.25","90000","up_4_tab_90"
"100","0.711615","0.25","90000","up_4_tab_90"
"101","1.70238","0.25","90000","up_4_tab_90"
"102","0.51146","0.25","90000","up_4_tab_90"
"103","0.825775","0.25","90000","up_4_tab_90"
"104","0.356465","0.25","90000","up_4_tab_90"
"105","0.617551","0.25","90000","up_4_tab_90"
"106","0.322194","0.25","90000","up_4_tab_90"
"107","0.737113","0.25","90000","up_4_tab_90"
"108","1.26265","0.25","90000","up_4_tab_90"
"109","0.797459","0.25","90000","up_4_tab_90"
"110","0.766672","0.25","90000","up_4_tab_90"
"111","0.486301","0.25","90000","up_4_tab_90"
"112","0.337497","0.25","90000","up_4_tab_90"
"113","0.706521","0.25","90000","up_4_tab_90"
"114","0.41251","0.25","90000","up_4_tab_90"
"115","0.659765","0.25","90000","up_4_tab_90"
"116","0.667092","0.25","90000","up_4_tab_90"
"117","0.918451","0.25","90000","up_4_tab_90"
"118","0.369318","0.25","90000","up_4_tab_90"
"119","0.775189","0.25","90000","up_4_tab_90"
"120","0.845703","0.25","90000","up_4_tab_90"
"121","1.0166","0.25","90000","up_4_tab_90"
"122","0.846917","0.25","90000","up_4_tab_90"
"123","3.30452","0.25","90000","up_4_tab_90"
